geomorph,ratio
Sbar,0.367555555555011
Sbar,0.941176470588235
Sbar,0.746445497630332
Recirc,0
Sbar,0.764430577223089
Vegbar,0.13002223869533
Recirc,0
Sbar,1
Vegbar,0.133910515672439
Sbar,0.947368421052632
Recirc,0
Sbar,0.437389770723104
Vegbar,0.0805604203152364
Sbar,0.639855072463768
Vegbar,0.196818663838395
Recirc,0.0578947368421053
Recirc,0.195121951219512
Sbar,0.536939313984169
Sbar,0.304635761589404
Recirc,0
Vegbar,0.23579666809056
Recirc,0
Sbar,0.952380952380952
Vegbar,0.233573357335996
Recirc,0
Vegbar,0.108982035928144
Sbar,0.7974815157128
Recirc,0.0925925925925926
Sbar,0.785714285714286
Sbar,0
Recirc,0
Vegbar,0.0124280782508917
Recirc,0
Sbar,0
Sbar,0.0398724082934609
Recirc,0.333333333333333
Recirc,0
Sbar,0.555133079847097
Recirc,0
Vegbar,0.270750988142293
Recirc,0
Sbar,0.512684989429176
Vegbar,0.198621080468642
Sbar,0
Vegbar,0
Vegbar,0.214876033057851
Sbar,0.475633528265107
Sbar,0.789473684210526
Vegbar,0.359281437125749
Sbar,0.951690821256039
Vegbar,0.903914590747331
Sbar,0.501597444089457
Sbar,0.844444444444444
Recirc,0
Sbar,0.767857142857143
Sbar,0.3125
Sbar,0.967741935483871
Vegbar,0.265957446808511
Recirc,0
Sbar,0.593364928909953
Sbar,0.85
Sbar,0.948051948051948
Recirc,0
Sbar,0.845703125
Vegbar,0.714168265276202
Sbar,0.82312925170068
Sbar,0.814159292035398
Vegbar,0.521413276232659
Sbar,0.630455868089234
Recirc,0
Sbar,0.762886597938144
Sbar,0.982300884955752
Vegbar,0.498108108108108
Sbar,0.318897637795276
Sbar,0.628787878787879
Sbar,0.545836837678722
Gravel,0.163865546218487
Gravel,0
Sbar,0.783582089552239
Sbar,0.729007633588518
Chan,0
Gravel,0.257464061924544
Chan,0
Sbar,0.205128205128205
Sbar,0.832380952380952
Gravel,0.463576158940397
Sbar,1
Vegbar,0.261860751694393
Gravel,0
Sbar,0.958333333333333
Gravel,0.0486725663716814
Sbar,0.575
Sbar,0.685714285714286
Gravel,0.246575342465753
Sbar,0.47244094488189
Gravel,0.0962962962962963
Gravel,0.0366300366300366
Vegbar,0.459813084112149
Sbar,0.337474120082816
Sbar,0.577264653641208
Gravel,0.075
Chan,0
Gravel,0.136602451838879
Chan,0
Sbar,0.412621359223301
Chan,0
Gravel,0.0929451287793953
Sbar,0.404624277456647
Sbar,1
Gravel,0
Sbar,1
Gravel,0.929824561403509
Vegbar,0.651515151515151
Sbar,0
Vegbar,0.258883248730965
Gravel,0.571428571428571
Vegbar,0.78076062639821
Gravel,0.333333333333333
Sbar,0.165938864628821
Gravel,0.046189376443418
Vegbar,0.133333333333333
Sbar,0.875
Vegbar,0.632631578947368
Gravel,0.377272727272727
Vegbar,0.11046511627907
Vegbar,0.27787362518855
Vegbar,0.642998027613412
Gravel,0.25
Gravel,0.482758620689655
Sbar,0.358695652173913
Sbar,0
Chan,0
Gravel,0
Vegbar,0.306768023541704
Sbar,0.853932584269663
Vegbar,0.478152753110046
Vegbar,0.369883040935673
Sbar,0.487179487179487
Sbar,0
Vegbar,0.796875
Chan,0
Const,0.0588235294117647
Gravel,0.389027431421446
Sbar,0.606299212598425
Vegbar,0.359959555106168
Sbar,0.658333333333333
Vegbar,0.86096256684492
Gravel,0.528985507246377
Sbar,0.612244897959184
Vegbar,0.717081850533808
Gravel,0.0851900393184797
Chan,0
Sbar,0.363636363636364
Recirc,0.100806451612903
Recirc,0.612244897959184
Gravel,0.676898222940226
Vegbar,0.260471204188482
Sbar,0.888324873096447
Vegbar,0.388869320181794
Chan,0.468619246861925
Gravel,0.492424242424242
Vegbar,0.0269058295964126
Vegbar,0.115064037405743
Chan,0.0666666666666667
Vegbar,0.0666666666666667
Chan,0
Recirc,0
Gravel,0.653721682847896
Vegbar,0.40590405904059
Sbar,0.308823529411765
Vegbar,0.129265770423992
Gravel,0.390625
Vegbar,0.181066176470588
Sbar,0.477583262168067
Sbar,0.616326530612245
Gravel,0.432432432432432
Vegbar,0.387458844657288
Sbar,0.658823529411765
Chan,0.731707317073171
Gravel,0.31150159744409
Vegbar,0.209358128374325
Sbar,0.0238095238095238
Sbar,0.327586206896552
Gravel,0
Vegbar,0.117695136902329
Chan,0
Recirc,0.30818340104469
Vegbar,0.0683408810208557
Vegbar,0.281879194630873
Sbar,0
Vegbar,0.363522012578616
Chan,0
Gravel,0.758620689655172
Vegbar,0.484396200814111
Gravel,0.127596439169139
Vegbar,0.0817762678961748
Gravel,0
Vegbar,0.211428571428571
Vegbar,0.493036211699164
Vegbar,0.217964824120603
Sbar,0.103359173126615
Sbar,0
Gravel,0.379816513761468
Chan,0
Gravel,0.509090909090909
Chan,0
Gravel,0.229641693811075
Recirc,0
Gravel,0.350597609561753
Gravel,0.300925925925926
Gravel,0.465137614678899
Gravel,0.45748987854251
Sbar,0.700145560407569
Sbar,0.66686286050618
Vegbar,0.123580300613853
Chan,0
Gravel,0.339605462823489
Gravel,0.181818181818182
Chan,0.3125
Gravel,0.0450575202386145
Gravel,0.0209406681070475
Sbar,0.00684931506849315
Sbar,0.666666666666667
Vegbar,0.0365058670142623
Vegbar,0.31099535407618
Gravel,0.0537868364636651
Gravel,0
Sbar,0.77027027027027
Chan,0
Gravel,0.0625629224795502
Chan,0.0277185501066098
Gravel,0
Gravel,0.0483258543319009
Sbar,0.293444328824142
Sbar,0.853846153846154
Vegbar,0.296640933738092
Chan,0
Recirc,0
Vegbar,0.178677405680184
Gravel,0.212669683257919
Sbar,1
Chan,0.0909090909090909
Gravel,0.208333333333333
Sbar,1
Vegbar,0.323529411764706
Recirc,0
Gravel,0.273291925465839
Vegbar,0
Chan,0
Gravel,0.285714285714286
Vegbar,0.1
Gravel,0.666666666666667
Sbar,0
Gravel,0.0284810126582279
Chan,0.179487179487179
Gravel,0.00735294117647059
Sbar,0.307210031347962
Chan,0
Gravel,0.432530120481928
Sbar,0.565610859728507
Gravel,0.566802368614791
Sbar,0.278306878306878
Chan,0
Recirc,0
Gravel,0.303687635574837
Sbar,0.533333333333333
Gravel,0
Sbar,0.707831325301205
Gravel,0.387351778656127
Sbar,0.230769230769231
Chan,0
Recirc,0
Gravel,0.102798708288482
Sbar,0.544983818770227
Gravel,0.142857142857143
Gravel,0
Sbar,0.450857142857143
Gravel,0.333623693379791
Chan,0
Gravel,0.246811902231013
Sbar,0.894736842105263
Sbar,0.64501679731243
Chan,0
Recirc,0
Gravel,0.178775510204082
Vegbar,0.08
Sbar,0
Vegbar,0.0867867867870473
Const,0.101449275362319
